,sma_f,sma_s,rsi,sma_r,macd,macdSignal,macdHist,stoch_k,stoch_d,sma_test,macd_test,stoch_over_bought,stoch_over_sold,rsi_over_bought,rsi_over_sold
2016-12-30 00:00:00+00:00,785.501192554,,77.07994750423605,76.54747786940466,53.50912585611786,40.85145327482997,12.65767258128789,89.01010673254441,88.70657501174412,0,1,0,0,0,0
2016-12-31 00:00:00+00:00,790.4505371124001,,77.8657913175211,77.36705522268035,54.395275053256,43.560217630515176,10.835057422740825,87.47391422466809,88.600158035587,0,1,0,0,0,0
2017-01-01 00:00:00+00:00,796.336971315,,81.07439411320283,78.11565793515618,57.11737390431006,46.27164888527415,10.845725019035903,88.551377397485,88.34513278489914,0,1,1,0,0,0
2017-01-02 00:00:00+00:00,802.7148698526001,,82.67447578930556,79.21224081850235,60.165515768875935,49.05042226199451,11.115093506881422,88.16569092842359,88.06366085019219,0,1,0,0,0,0
2017-01-03 00:00:00+00:00,809.3098698524002,,84.01601044988062,80.30167365301119,63.31188878346313,51.90271556628824,11.409173217174896,88.34916459516343,88.35541097369064,0,1,1,0,0,0
2017-01-04 00:00:00+00:00,817.8238698524001,,89.01923923450569,81.51983315784517,72.94495153035098,56.111162759100786,16.83378877125019,88.07261991165981,88.19582514508222,0,1,0,0,0,0
2017-01-05 00:00:00+00:00,822.9313387874001,,60.65486000029669,80.38167540843865,68.71621206958969,58.63217262119856,10.084039448391124,84.64182428937544,87.02120293206617,0,1,0,0,0,0
2017-01-06 00:00:00+00:00,826.0613387874001,,48.249578691651855,78.07137658361118,56.41943657104912,58.18962541116868,-1.770188840119559,78.19968419099462,83.63804279734325,0,0,0,0,0,0
2017-01-07 00:00:00+00:00,829.1611483704002,,49.46130704294322,75.48425391034878,47.03494200642558,55.95868873022006,-8.92374672379448,74.36185950698857,79.06778932911949,0,0,0,0,0,0
2017-01-08 00:00:00+00:00,832.4647483538001,,50.45596352176794,73.71806605117332,39.85713804774423,52.738378593724896,-12.881240545980667,70.63864007622149,74.40006125806818,0,0,0,0,0,0
2017-01-09 00:00:00+00:00,835.8807483602001,,48.908517275687075,71.82602677760025,32.718321433532424,48.7343671616864,-16.016045728153976,66.49633015655127,70.49894324658706,0,0,0,0,0,0
2017-01-10 00:00:00+00:00,839.2666882372001,,49.547499772484834,69.91378419649631,27.159210710220805,44.41933587139328,-17.260125161172475,62.888911398882065,66.67462721055156,0,0,0,0,0,0
2017-01-11 00:00:00+00:00,839.9394443956002,,37.17021903779141,66.9549562997237,12.435941583521185,38.02265701381886,-25.586715430297673,57.12644708260922,62.17056287934747,0,0,0,0,0,0
2017-01-12 00:00:00+00:00,841.2270078594001,,39.97294357105544,63.93380260211125,2.504603151451306,30.91904624134535,-28.414443089894043,52.52764097926773,57.5143331535863,0,0,0,0,0,0
2017-01-13 00:00:00+00:00,842.9928551492002,,42.774907448507975,61.26171031805588,-3.5256085187054396,24.030115289335193,-27.555723808040632,50.2736249709247,53.309237677600514,0,0,0,0,0,0
2017-01-14 00:00:00+00:00,844.5382878048002,,41.96874918371947,58.92096376335477,-8.889850421207711,17.44612214722661,-26.33597256843432,47.35225788462668,50.051174611606335,0,0,0,0,0,0
2017-01-15 00:00:00+00:00,846.2423127028003,,42.13743555525821,56.53907337920391,-12.89363712133104,11.37817029351508,-24.27180741484612,43.73320082954951,47.119694561700264,0,0,0,0,0,0
2017-01-16 00:00:00+00:00,848.2277346198002,,43.62213581832853,54.04225615954562,-15.06201789332124,6.090132656147816,-21.152150549469056,44.1399477448774,45.075135486351165,0,0,0,0,0,0
2017-01-17 00:00:00+00:00,851.6555339934001,,52.93004835513323,52.05929433060079,-10.710042596124708,2.730097605693311,-13.44014020181802,44.127197618245745,44.00011539755752,0,0,0,0,0,0
2017-01-18 00:00:00+00:00,854.7555339998003,,50.90378962162399,49.85181294205036,-8.494562779163061,0.4851655287220362,-8.979728307885097,42.87658174609259,43.71457570307189,0,0,0,0,0,0
2017-01-19 00:00:00+00:00,857.9861852300003,,52.56684737931473,47.42165348503762,-5.542590124174126,-0.7203856018571964,-4.822204522316929,46.22329169809863,44.409023687478964,0,0,0,0,0,0
2017-01-20 00:00:00+00:00,860.7861852300002,,51.861411752713025,46.83542360186538,-3.5840270742064604,-1.2931138963270492,-2.2909131778794114,51.45888684889592,46.85292009769569,0,0,0,0,0,0
2017-01-21 00:00:00+00:00,863.7857946002001,,55.624909584691615,47.327112328068026,0.4407847391208861,-0.946334169237462,1.3871189083583482,56.54179302092233,51.40799052263893,0,1,0,0,0,0
2017-01-22 00:00:00+00:00,866.9805998438002,,55.3659205923753,47.7207532313635,3.4530129735043147,-0.0664647406891068,3.5194777141934215,60.42935661658093,56.14334549546637,0,1,0,0,0,0
2017-01-23 00:00:00+00:00,869.7890728574001,,53.51339338022627,47.92458188859406,4.8340867984655915,0.9136455671418329,3.9204412313237587,62.411701947515375,59.79428386167285,0,1,0,0,0,0
2017-01-24 00:00:00+00:00,872.4222728568003,,49.39944522042799,47.95731041824346,3.689507757526826,1.4688180052188315,2.2206897523079947,59.62725618481286,60.82277158296969,0,1,0,0,0,0
2017-01-25 00:00:00+00:00,875.1114238402002,,50.55257831243417,48.02431565424009,3.362386287759591,1.8475316617269835,1.5148546260326077,59.787932960254196,60.60896369752745,0,1,0,0,0,0
2017-01-26 00:00:00+00:00,878.0715894450003,,53.72647173114926,49.12806583379727,4.7772842838364795,2.4334821861488827,2.343802097687597,61.80642972373138,60.40720628959945,0,1,0,0,0,0
2017-01-27 00:00:00+00:00,881.0499240732004,,54.21955836424676,50.07784015334336,6.097747909095233,3.1663353307381525,2.9314125783570804,64.36976273272488,61.98804180557013,0,1,0,0,0,0
2017-01-28 00:00:00+00:00,884.0133697014004,,54.39966093316508,50.852823718987175,7.154485554080338,3.9639653754065898,3.1905201786737485,67.62156000712034,64.59925082119217,0,1,0,0,0,0
2017-01-29 00:00:00+00:00,886.8137658596004,,53.68984585586305,51.634230163796744,7.614802369107565,4.694132774146785,2.9206695949607804,70.24066956909876,67.41066410298129,0,1,0,0,0,0
2017-01-30 00:00:00+00:00,889.8137658596004,,54.22792914564067,52.440263069822244,8.12800326556362,5.380906872430152,2.747096393133469,69.12475413110018,68.99566123577306,0,1,0,0,0,0
2017-01-31 00:00:00+00:00,893.5742011370004,,62.010830223984705,53.66617603019933,12.35600218494585,6.775925934933292,5.580076250012559,69.10851886755628,69.4913141892517,0,1,0,0,0,0
2017-02-01 00:00:00+00:00,897.7022011368003,,64.13377919263043,54.41309141936581,16.79436773152804,8.77961429425224,8.0147534372758,70.50155510786541,69.57827603550724,0,1,0,0,0,0
2017-02-02 00:00:00+00:00,902.3221410764003,,67.23778987687399,55.50202476971581,22.074393286582108,11.438570092718214,10.635823193863894,71.14235770885992,70.25081056142717,0,1,0,0,0,0
2017-02-03 00:00:00+00:00,907.0829185800003,,68.07647249430588,56.53599977738189,26.52169202747541,14.455194479669654,12.066497547805756,71.8990584224872,71.1809904130708,0,1,0,0,0,0
2017-02-04 00:00:00+00:00,912.0955185800002,,70.16662637707655,57.756347419006126,31.13226771589632,17.790609126914987,13.341658588981332,71.68986076073155,71.57709229735951,0,1,0,0,0,0
2017-02-05 00:00:00+00:00,916.4129246646002,,64.35131352761655,58.33810768186778,32.55898920721313,20.744285142974615,11.814704064238516,70.36483349379073,71.3179175590031,0,1,0,0,0,0
2017-02-06 00:00:00+00:00,921.0509080360002,,65.83926812151772,59.03633085047728,34.19919564357565,23.43526724309482,10.763928400480829,71.88453600442111,71.31307675298108,0,1,0,0,0,0
2017-02-07 00:00:00+00:00,926.2273339074002,,69.59741711441559,60.10859909942324,37.551503284901514,26.258514451456158,11.292988833445357,78.36198266908376,73.5371173890985,0,1,0,0,0,0
2017-02-08 00:00:00+00:00,931.2072339342002,,69.3280706359073,61.43717412712185,39.66944797750841,28.94070115666661,10.728746820841803,82.33454720280436,77.5270219587697,0,1,1,0,0,0
2017-02-09 00:00:00+00:00,934.3674339344002,,54.84579212951939,61.7233883815942,35.77211749145965,30.306984423625217,5.4651330678344365,81.8490750388773,80.8485349702551,0,1,0,0,0,0
2017-02-10 00:00:00+00:00,937.0572560030002,843.4751312640998,56.12468147149631,61.88326903095067,32.97239253866974,30.84006604663412,2.1323264920356166,80.11363285911192,81.43241836693115,1,1,0,0,0,0
2017-02-11 00:00:00+00:00,938.6891436766002,846.5723556963998,56.94963537359199,62.06527416490702,30.818646609291022,30.8357821591655,-0.017135549874478073,78.24091574267119,80.06787454688676,1,0,0,0,0,0
2017-02-12 00:00:00+00:00,940.7469503478002,849.4502157050997,56.077671850547816,62.1771415593992,28.460940845256005,30.3608138963836,-1.8998730511275959,76.79254569664567,78.38236476614289,1,0,0,0,0,0
2017-02-13 00:00:00+00:00,942.7220613834002,852.3110157572996,55.75818318719236,62.31503071482116,26.1785110774764,29.52435333260216,-3.34584225512576,75.21430473239971,76.74925539057215,1,0,0,0,0,0
2017-02-14 00:00:00+00:00,944.8875613082001,855.3082222095996,58.84460743154105,62.622809267214514,25.447280068902842,28.708938679862296,-3.2616586109594543,75.12358744129635,75.71014595678054,1,0,0,0,0,0
2017-02-15 00:00:00+00:00,946.5055428700002,858.4020511934997,59.33655312233771,62.444524127104714,24.802628674505854,27.92767667879101,-3.125048004285155,74.71612194302236,75.01800470557276,1,0,0,0,0,0
2017-02-16 00:00:00+00:00,947.6855280674001,861.6655636131997,63.56470450063617,62.406585814305096,25.98235651861637,27.538612646756082,-1.5562561281397116,74.29263955228895,74.71078297886918,1,0,0,0,0,0
2017-02-17 00:00:00+00:00,949.2908536514001,864.9755730211997,65.88760295098375,62.31657335257908,27.80698734510065,27.592287586424995,0.21469975867565694,74.0612968572128,74.35668611750798,1,1,0,0,0,0
2017-02-18 00:00:00+00:00,951.2676780064,868.3844352801997,66.39355360036323,62.204378759649565,29.182003895022945,27.910230848144586,1.2717730468783586,73.39400228612065,73.91597956520741,1,1,0,0,0,0
2017-02-19 00:00:00+00:00,953.1076567773999,871.7790969448998,66.45650321579855,61.95703721556436,29.957561490602757,28.31969697663622,1.6378645139665373,74.67855158199242,74.0446169084419,1,1,0,0,0,0
2017-02-20 00:00:00+00:00,955.0145695278001,875.6757704213998,71.82988950196852,62.45560894718783,33.138480099440585,29.283453601197092,3.855026498243493,76.5260387222133,74.86619753010872,1,1,0,0,0,0
2017-02-21 00:00:00+00:00,957.1849942235999,879.9499320380997,75.60856808165511,63.10689561119698,37.87040467674149,31.00084381630597,6.8695608604355165,76.44374160324375,75.88277730248309,1,1,0,0,0,0
2017-02-22 00:00:00+00:00,958.9629942237999,884.1364320380998,75.10554761705674,63.47410431137306,41.024829305376215,33.00564091412002,8.019188391256193,77.35011226335986,76.77329752960556,1,1,0,0,0,0
2017-02-23 00:00:00+00:00,960.0029942237999,888.9134320380997,80.73196528132593,64.23436395440098,47.97459413629667,35.99943155855535,11.975162577741322,80.64224752102218,78.14536712920852,1,1,1,0,0,0
2017-02-24 00:00:00+00:00,963.7892040211998,893.3602714042997,80.74031927093088,65.9606657638284,52.881661567402034,39.37587756032469,13.505784007077345,82.50327368621093,80.16521115686425,1,1,1,0,0,0
2017-02-25 00:00:00+00:00,968.9292040211999,897.4952714042997,70.30842892129046,66.90624892714801,53.322753250947244,42.1652526984492,11.157500552498043,81.95151034205162,81.69901051642817,1,1,0,0,0,0
2017-02-26 00:00:00+00:00,974.3653944381999,901.7632714042998,73.08198368587323,67.98173881463343,55.13474527365679,44.75915121349072,10.375594060166073,82.39228927635385,82.28235776820539,1,1,1,0,0,0
2017-02-27 00:00:00+00:00,979.8873944381999,906.1760713959998,74.38995774004768,69.20255787393343,56.979072410837716,47.20313545296012,9.775936957877597,83.69078215188301,82.67819392342942,1,1,1,0,0,0
2017-02-28 00:00:00+00:00,985.5713944315999,910.7260713958998,72.88742894420712,70.34450759106774,57.359909086283324,49.23449017962476,8.125418906658567,81.8018002428446,82.62829055702707,1,1,0,0,0,0
2017-03-01 00:00:00+00:00,992.0933944315999,915.6800413343997,77.34202889791423,71.5776690221593,60.75389897062064,51.53837193782393,9.215527032796707,82.45799502107923,82.65019247193554,1,1,1,0,0,0
2017-03-02 00:00:00+00:00,1001.6257624113999,920.7826034034997,79.25038066395867,72.90525752493403,64.6694876381714,54.16459507789342,10.50489256027798,81.99186459771383,82.08388662054581,1,1,0,0,0,0
2017-03-03 00:00:00+00:00,1011.3108568296,926.2689323444996,81.29992930909434,74.08760584549789,69.35515411482015,57.20270688527877,12.15244722954138,82.32513462977538,82.25833141618939,1,1,1,0,0,0
2017-03-04 00:00:00+00:00,1020.150856826,931.5718559875997,75.8473763355072,74.75159073779946,70.64443519544466,59.89105254731195,10.753382648132707,81.75204358688988,82.02301427145962,1,1,0,0,0,0
2017-03-05 00:00:00+00:00,1029.3213742065998,936.9298310056997,76.52745490165799,75.42718415788578,71.48789890401986,62.21042181865353,9.277477085366328,81.78993196278475,81.95570339314993,1,1,1,0,0,0
2017-03-06 00:00:00+00:00,1038.4336750003997,942.3379938515995,76.04149685273289,76.0661837336814,71.19951056351306,64.00823956762544,7.191270995887621,80.03038474909758,81.19078676625733,1,1,0,0,0,0
2017-03-07 00:00:00+00:00,1046.4788750001999,947.3533048099995,64.7394814705631,75.59348986492105,66.72748547971423,64.5520887500432,2.1753967296710357,76.85319347250922,79.55783672813045,1,1,0,0,0,0
2017-03-08 00:00:00+00:00,1051.3448750264,951.5002045098995,49.158431685212975,73.83014743849158,55.66196743708315,62.774064487451184,-7.112097050368035,70.7912850112983,75.89162107763497,1,0,0,0,0,0
2017-03-09 00:00:00+00:00,1057.4791709954,956.1173524975995,55.50434729401922,72.52340075028907,50.10056865385832,60.23936532073261,-10.138796666874292,66.69258432103265,71.44568760161333,1,0,0,0,0,0
2017-03-10 00:00:00+00:00,1061.6745229882,959.8303541090994,44.849646531598815,70.13124616697392,38.55811479185763,55.903115214957616,-17.345000423099982,63.12673260147419,66.87020064460165,1,0,0,0,0,0
2017-03-11 00:00:00+00:00,1067.2747229784,964.0304541041994,52.541958116936925,68.25135542337433,34.26145586041139,51.57478334404837,-17.313327483636982,63.03897223708161,64.28609638652942,1,0,0,0,0,0
2017-03-12 00:00:00+00:00,1073.2486029788001,968.5171987894994,57.403017774407,67.39099468024877,34.44462675537034,48.14875202631276,-13.704125270942427,63.08409511800632,63.0832666521873,1,0,0,0,0,0
2017-03-13 00:00:00+00:00,1079.5086029788001,973.2446014112994,58.56892380381624,66.42345735477831,35.20073356190096,45.5591483334304,-10.35841477152944,62.57329343258994,62.898786929225885,1,0,0,0,0,0
2017-03-14 00:00:00+00:00,1086.1841699788001,977.9866214180994,59.423240172736314,65.42567618362422,36.10992569166842,43.669303805078,-7.559378113409579,62.554753319503746,62.7373806233666,1,0,0,0,0,0
2017-03-15 00:00:00+00:00,1093.6161293726,983.0192011146994,60.45724899244802,64.59699752017362,37.25616867229337,42.38667677852108,-5.130508106227708,62.108311652285586,62.412119468126356,1,0,0,0,0,0
2017-03-16 00:00:00+00:00,1099.0827739202,987.0970988801994,48.969112544882925,62.70546976330486,30.50246209594775,40.009833842006415,-9.507371746058666,58.250156152361306,60.97107370805015,1,0,0,0,0,0
2017-03-17 00:00:00+00:00,1102.2008205064,990.1362049756993,40.242864710487574,60.10496869974011,17.205370480908186,35.44894116978677,-18.243570688878584,52.110143385289724,57.48953706331215,1,0,0,0,0,0
2017-03-18 00:00:00+00:00,1103.1720850122,992.1110045426993,33.31641927848024,56.90606803103251,-1.7049476613694878,28.01816340355552,-29.723111064925007,47.28217964938866,52.54749306234651,1,0,0,0,0,0
2017-03-19 00:00:00+00:00,1105.102364935,994.5578673181994,38.682290969175554,54.42839567327707,-12.584485287012967,19.897633665441823,-32.48211895245479,43.07049154724446,47.487604860640886,1,0,0,0,0,0
2017-03-20 00:00:00+00:00,1107.5399689362,997.1768673978995,40.952087815451506,52.05670453419664,-19.22749071215253,12.072608789922953,-31.300099502075483,39.91585427128306,43.42284182263867,1,0,0,0,0,0
2017-03-21 00:00:00+00:00,1111.5395688892,1000.6766673743996,48.58420869436059,50.22621865697182,-17.743492411710122,6.109388549596337,-23.85288096130646,41.85601722062951,41.61412101305228,1,0,0,0,0,0
2017-03-22 00:00:00+00:00,1112.9511336124,1003.2626673746995,42.70057519332691,48.75695823848941,-22.782713016301386,0.3309682364167923,-23.11368125271818,45.605444018505416,42.45910517013926,1,0,0,0,0,0
2017-03-23 00:00:00+00:00,1113.9911336098,1005.8466673732994,42.51409849611652,48.314002692549636,-26.68657289538214,-5.072539989942995,-21.614032905439146,46.04044957587871,44.50063693833781,1,0,0,0,0,0
2017-03-24 00:00:00+00:00,1112.681393678,1007.5017673771995,36.61523500336131,47.05472853983911,-36.81915170052662,-11.421862332059721,-25.397289368466897,44.34638431349795,45.33075930262729,1,0,0,0,0,0
2017-03-25 00:00:00+00:00,1111.8195472256,1009.4512329027996,39.493162194505445,46.69762958403289,-41.98963400791308,-17.535416667230393,-24.45421734068269,43.449483693748824,44.61210586104176,1,0,0,0,0,0
2017-03-26 00:00:00+00:00,1110.4214953826,1011.2585069812994,38.91767787098276,45.789344234302604,-46.27231196899447,-23.28279572758321,-22.989516241411263,41.367956209385916,43.05460807221083,1,0,0,0,0,0
2017-03-27 00:00:00+00:00,1111.0264953826,1013.7197100235994,46.23379267679327,45.04472922779503,-42.941755305807646,-27.214587643228096,-15.72716766257955,43.160501453973566,42.6593137857027,1,0,0,0,0,0
2017-03-28 00:00:00+00:00,1111.4494245346,1016.2501662852995,46.421462633759624,44.23489848312458,-39.67574128221918,-29.706818371026312,-9.968922911192866,44.53478084907287,43.02107950414405,1,0,0,0,0,0
2017-03-29 00:00:00+00:00,1111.2094245342,1018.7183792207995,46.22697493715805,43.355147467419364,-36.85193500604896,-31.13584169803084,-5.71609330801812,43.965227038136284,43.88683644706084,1,0,0,0,0,0
2017-03-30 00:00:00+00:00,1111.0016063264002,1021.1044201302996,46.2888479817562,42.410587400039915,-34.17179547758451,-31.743032453941574,-2.4287630236429365,47.31461947941214,45.27154245554036,1,0,0,0,0,0
2017-03-31 00:00:00+00:00,1112.8879912656002,1023.6277125999995,50.46123469891906,42.51006221030899,-28.434217247162678,-31.081269412585794,2.6470521654231156,53.149298641464,48.14304838633742,1,1,0,0,0,0
2017-04-01 00:00:00+00:00,1114.8996669384,1025.9784614706996,51.89961968320236,43.287179208489974,-22.45379330244873,-29.35577419055838,6.901980888109652,58.816174002205116,53.09336404102703,1,1,0,0,0,0
2017-04-02 00:00:00+00:00,1117.0223166102,1027.8557301433996,52.986107373972324,44.598491748189446,-16.654236414795832,-26.815466635405873,10.16123022061004,62.432750972533874,58.13274120540095,1,1,0,0,0,0
2017-04-03 00:00:00+00:00,1120.0923166100001,1030.4196334788996,57.18474863460289,45.8319889258846,-8.461115210226808,-23.14459635037006,14.68348114014325,66.80648690531363,62.68513729335083,1,1,0,0,0,0
2017-04-04 00:00:00+00:00,1123.0682802392,1032.8951708112995,56.42249078685371,46.86334912397808,-2.4315372237385873,-19.001984525043763,16.570447301305176,67.33193889976113,65.52372559253617,1,1,0,0,0,0
2017-04-05 00:00:00+00:00,1125.6262801332002,1035.2569207206998,55.90761190024409,47.35157600437032,2.00843717039038,-14.799900185956934,16.808337356347316,68.75220021053481,67.63020867186981,1,1,0,0,0,0
2017-04-06 00:00:00+00:00,1129.2093980188001,1037.8574704443997,61.17827611313428,48.58342273235748,9.771199011256158,-9.885680346514315,19.65687935777047,71.45729922413314,69.18047944480963,1,1,0,0,0,0
2017-04-07 00:00:00+00:00,1132.3712128208,1040.0283704440997,61.50850090011395,49.84971622595731,16.028818710951555,-4.702780535021141,20.731599245972696,76.79632864736774,72.33527602734517,1,1,0,0,0,0
2017-04-08 00:00:00+00:00,1135.0750443246002,1042.1829489879997,60.29567222931925,51.42841204102117,20.11857145776753,0.2614898635365934,19.857081594230937,79.37834885825167,75.87732557658414,1,1,0,0,0,0
2017-04-09 00:00:00+00:00,1138.2501513490001,1044.7589146776997,62.968239843165485,52.99341721759851,25.235604875155786,5.256312865860433,19.979292009295353,83.53442335924692,79.90303362162207,1,1,1,0,0,0
2017-04-10 00:00:00+00:00,1141.4766989010004,1047.2921778391997,63.261646914215675,54.61634848714737,29.193091169518084,10.043668526591963,19.14942264292612,83.50726556140187,82.14001259296678,1,1,0,0,0,0
2017-04-11 00:00:00+00:00,1144.3024933342003,1049.6585314309998,64.93055732311109,55.86279946356856,33.277240282998264,14.690382877873223,18.58685740512504,83.47676031510127,83.50614974524997,1,1,0,0,0,0
2017-04-12 00:00:00+00:00,1146.2920686318002,1051.7385314276996,63.242960356126055,56.98423264505966,35.37989579534906,18.828285461368388,16.55161033398067,82.6695455685173,83.2178571483401,1,1,0,0,0,0
2017-04-13 00:00:00+00:00,1147.4920686326004,1053.2275314281997,56.09079853884379,57.641820885172045,33.35343047282777,21.733314463660264,11.620116009167504,79.1663831960827,81.77089635990038,1,1,0,0,0,0
2017-04-14 00:00:00+00:00,1147.8821722146004,1053.9425832191998,58.727322202752475,58.47105249990513,33.101160752301666,24.006883721388544,9.094277030913123,76.6351615834089,79.49036344933626,1,1,0,0,0,0
2017-04-15 00:00:00+00:00,1148.0109543876006,1055.9000792043996,56.525320412816306,58.87532488083161,31.492798722689486,25.504066721648734,5.988732001040752,73.11591519584012,76.3058199917772,1,1,0,0,0,0
2017-04-16 00:00:00+00:00,1149.2009543876004,1059.0650792043996,58.828742720845504,59.337266416674495,31.30573458709364,26.664400294737714,4.641334292355925,72.42039042272907,74.05715573399266,1,1,0,0,0,0
2017-04-17 00:00:00+00:00,1150.4009543874006,1062.3831744127997,62.027374144708226,59.94001753472355,32.91637397194495,27.91479503017916,5.001578941765789,72.85209476658348,72.79613346171753,1,1,0,0,0,0
2017-04-18 00:00:00+00:00,1151.9179163936005,1065.9026554158997,65.21736268974311,60.47552513839957,36.12038292894317,29.555912609931962,6.56447031901121,73.1116960343382,72.79472707455022,1,1,0,0,0,0
2017-04-19 00:00:00+00:00,1153.4357163936006,1069.5035554125998,64.18622407126126,60.99310735736007,37.80754567190252,31.206239222326072,6.601306449576445,72.93058728891229,72.9647926966113,1,1,0,0,0,0
2017-04-20 00:00:00+00:00,1154.8887163982006,1073.4910554148998,68.7066384995525,61.84637579731396,42.18936783163508,33.402864944187876,8.786502887447206,73.10670731563859,73.04966354629632,1,1,0,0,0,0
2017-04-21 00:00:00+00:00,1156.2801163982006,1078.9529394047997,70.65288900101193,62.4780166565058,46.84476274946974,36.09124450524425,10.75351824422549,74.06657226256418,73.36795562237165,1,1,0,0,0,0
2017-04-22 00:00:00+00:00,1157.4411163980005,1084.3759866137998,72.22149784262272,63.19221645267305,51.394205915870316,39.15183678736946,12.242369128500854,75.90898040066091,74.36075332628785,1,1,0,0,0,0
2017-04-23 00:00:00+00:00,1159.1249877768005,1089.6379223013998,72.76100051115603,64.02323833812883,54.86696936993508,42.294863303882586,12.572106066052491,75.6300690886809,75.20187391730195,1,1,0,0,0,0
2017-04-24 00:00:00+00:00,1160.5529099868006,1094.9371420966997,71.60168844634536,64.59880157834083,56.58005894653911,45.15190243241389,11.42815651412522,75.06655453303024,75.53520134079064,1,1,0,0,0,0
2017-04-25 00:00:00+00:00,1162.4925842952007,1100.4631296477999,73.83938696907555,65.30398424866482,59.184067789217124,47.958335503774535,11.22573228544259,75.2894822833223,75.32870196834443,1,1,0,0,0,0
2017-04-26 00:00:00+00:00,1165.8399507810007,1106.1594128905997,76.15316458223188,66.05215806593954,62.729820610925344,50.9126325252047,11.817188085720645,76.30367423806892,75.55323701814045,1,1,0,0,0,0
2017-04-27 00:00:00+00:00,1171.7075710556005,1111.5262230409999,79.1190352972082,67.11056306201166,68.04388914325045,54.33888384881385,13.705005294436603,80.79752668197645,77.46356106778919,1,1,1,0,0,0
2017-04-28 00:00:00+00:00,1176.1152750798005,1116.7972230375997,72.87251576459765,68.22934421039525,69.35136748460741,57.341380575972565,12.009986908634843,81.9270369685554,79.67607929620021,1,1,1,0,0,0
2017-04-29 00:00:00+00:00,1182.4078654106006,1122.0411941993998,73.83876025274589,69.23677341372814,70.4891952270998,59.97094350619801,10.518251720901787,84.59232088758232,82.43896151270468,1,1,1,0,0,0
2017-04-30 00:00:00+00:00,1187.6094608986004,1127.4420919384997,74.73358265901028,70.45065756347441,71.41179652236201,62.25911410943081,9.152682412931199,85.84558642174053,84.12164809262605,1,1,1,0,0,0
2017-05-01 00:00:00+00:00,1193.7214608984004,1133.4850319385998,81.06279570755316,71.93292776258825,78.8920087740646,65.58569304235758,13.30631573170703,84.15179123354083,84.86323284762119,1,1,0,0,0,0
2017-05-02 00:00:00+00:00,1200.2196008984006,1139.8641019386,82.6374233572229,73.30693104342257,86.39880744757443,69.74831592340095,16.650491524173475,83.49538538103465,84.49758767877196,1,1,0,0,0,0
2017-05-03 00:00:00+00:00,1207.6120008988005,1146.8980854387999,84.9118690610198,74.61989813484101,95.5803983478163,74.91473240828402,20.665665939532275,85.08767298328199,84.24494986595245,1,1,1,0,0,0
2017-05-04 00:00:00+00:00,1214.5580129360005,1154.0870711543,82.37588055606095,75.83254190049433,100.74967444176286,80.08172081497979,20.667953626783074,83.90342935055466,84.16216257162372,1,1,0,0,1,0
2017-05-05 00:00:00+00:00,1222.1334096010005,1160.6080917606,70.87628462570392,75.97718497557109,98.93471020731363,83.85231869344656,15.082391513867066,80.20700476891359,83.0660357009167,1,1,0,0,0,0
2017-05-06 00:00:00+00:00,1232.6975259350004,1167.4491732207,74.35984282813385,76.22431523071255,100.64796813123712,87.21144858100467,13.436519550232447,77.45517703897808,80.52187038614873,1,1,0,0,0,0
2017-05-07 00:00:00+00:00,1245.7805259292006,1174.4763054707,75.64803485113258,76.45275103127986,102.59381197441098,90.28792125968593,12.305890714725052,76.10845720495118,77.92354633761424,1,1,0,0,0,0
2017-05-08 00:00:00+00:00,1259.5920130130005,1182.3471889740001,79.88887056101684,76.92794236793725,109.77162885844291,94.18466277943733,15.586966079005578,76.926451481708,76.83002857521238,1,1,0,0,0,0
2017-05-09 00:00:00+00:00,1274.0246918074006,1190.7823303718,81.97717832493309,77.61964169317642,118.35943946868497,99.01961811728685,19.339821351398115,76.59058801693695,76.541832234532,1,1,0,0,0,0
2017-05-10 00:00:00+00:00,1287.6650918538005,1199.6023303715,83.43183322122152,78.25913810998615,127.04838489678127,104.62537147318574,22.423013423595535,77.0086918264295,76.84191044169144,1,1,0,0,0,0
2017-05-11 00:00:00+00:00,1304.0619685040006,1208.5065510581999,85.21444251054066,78.86322330520673,136.9985095804832,111.09999909464523,25.89851048583796,76.62901200156627,76.74276394831087,1,1,0,0,0,0
2017-05-12 00:00:00+00:00,1318.0760932178007,1216.0336134138001,68.42725160896526,78.15043772599053,133.51371623397654,115.5827425225115,17.930973711465043,74.68517550860648,76.10762644553404,1,1,0,0,0,0
2017-05-13 00:00:00+00:00,1335.6695351246005,1224.1754644013,72.559240944321,78.12955273797209,136.1603004206852,119.69825410214624,16.462046318538953,74.08863592105887,75.13427447707716,1,1,0,0,0,0
2017-05-14 00:00:00+00:00,1352.7505184920003,1232.2850328588,72.72893387382774,78.05556431271089,136.98671286861145,123.15594585543928,13.830767013172164,73.18544500121922,73.98641881029481,1,1,0,0,0,0
2017-05-15 00:00:00+00:00,1368.9115368012003,1239.6665160919,66.37266661193124,77.49816990957227,131.6934639352362,124.86344947139867,6.830014463837529,71.2871073206169,72.85372941429829,1,1,0,0,0,0
2017-05-16 00:00:00+00:00,1383.8465368060006,1247.4365160943,67.26504426780416,76.578319813589,127.3140612048112,125.35357181808118,1.9604893867300177,69.97824533701015,71.48359921961537,1,1,0,0,0,0
